时间,事件,用户名,用户组,用户类型,认证方式,IP地址,终端MAC,接入点,接入点分组,接入网络, 虚拟局域网,角色,计算机名,终端类型,网卡厂商
="2019-02-14 17:49:30","接入","64-9A-BE-4B-1E-D8","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.36","64-9A-BE-4B-1E-D8","BJAP02","Beijing","Brenntag-Guest","192","默认角色","guojunfdeiPhone","苹果移动终端","Apple, Inc."
="2019-02-14 17:55:43","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.38","9C-2E-A1-9E-43-13","BJAP03","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-14 18:02:04","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","08-F4-AB-69-A2-58","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-14 18:05:36","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","08-F4-AB-69-A2-58","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-14 18:09:14","接入","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-14 18:11:26","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.15","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-02-14 18:11:41","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.15","38-53-9C-F1-1D-3C","BJAP02","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-02-14 18:15:07","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.38","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-14 18:17:24","接入","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.23","E0-A3-AC-97-21-08","BJAP02","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_P9_Plus-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-14 18:17:54","接入","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","00-CD-FE-44-0B-F4","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-14 18:18:05","接入","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.24","A4-12-32-01-87-E1","BJAP02","Beijing","Brenntag-Guest","192","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-02-14 18:21:13","接入","90-F0-52-6E-71-87","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","90-F0-52-6E-71-87","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","MEIZU Technology Co., Ltd."
="2019-02-14 18:25:27","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","08-F4-AB-69-A2-58","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-14 18:30:17","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.28","08-F4-AB-69-A2-58","BJAP02","Beijing","Brenntag-Guest","192","默认角色","DanielspleWatch","苹果移动终端","Apple, Inc."
="2019-02-14 18:30:41","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.28","08-F4-AB-69-A2-58","BJAP03","Beijing","Brenntag-Guest","192","默认角色","DanielspleWatch","苹果移动终端","Apple, Inc."
="2019-02-14 18:31:57","接入","90-F0-52-6E-71-87","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.33","90-F0-52-6E-71-87","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MEIZU-15-Plus","安卓移动终端","MEIZU Technology Co., Ltd."
="2019-02-14 18:34:07","接入","F4-31-C3-3C-47-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.29","F4-31-C3-3C-47-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone2gloria6s","苹果移动终端","Apple, Inc."
="2019-02-14 18:38:25","接入","08-F4-AB-69-A2-58","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","08-F4-AB-69-A2-58","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-14 18:38:27","接入","48-43-7C-67-9B-1D","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","48-43-7C-67-9B-1D","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-14 18:41:53","接入","B4-8B-19-60-00-BD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.37","B4-8B-19-60-00-BD","BJAP01","Beijing","Brenntag-Guest","192","默认角色","WRicharkiiPhone","苹果移动终端","Apple, Inc."
="2019-02-14 18:41:56","接入","88-11-96-69-FD-DB","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.19","88-11-96-69-FD-DB","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Honor_9_Lite-1e","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-14 18:41:56","接入","B4-8B-19-60-00-BD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.37","B4-8B-19-60-00-BD","BJAP02","Beijing","Brenntag-Guest","192","默认角色","WRicharkiiPhone","苹果移动终端","Apple, Inc."
="2019-02-14 18:45:06","接入","F4-31-C3-3C-47-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-3C-47-4C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-14 18:50:01","接入","90-F0-52-6E-71-87","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","90-F0-52-6E-71-87","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","MEIZU Technology Co., Ltd."
="2019-02-14 19:01:06","接入","D4-25-8B-93-9E-5F","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.119","D4-25-8B-93-9E-5F","BJAP03","Beijing","Brenntag-User","1","默认角色","BACBJ1NNBGD","Windows PC","Intel Corporate"
="2019-02-14 19:02:24","接入","F4-31-C3-38-15-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.30","F4-31-C3-38-15-4C","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone","苹果移动终端","Apple, Inc."
="2019-02-14 19:02:51","接入","70-F0-87-AC-27-6E","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.27","70-F0-87-AC-27-6E","BJAP01","Beijing","Brenntag-Guest","192","默认角色","dingxiadeiPhone","苹果移动终端","Apple, Inc."
="2019-02-14 19:02:58","接入","F4-31-C3-3C-47-4C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-3C-47-4C","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-14 19:02:59","接入","D4-25-8B-93-9E-5F","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.119","D4-25-8B-93-9E-5F","BJAP02","Beijing","Brenntag-User","1","默认角色","BACBJ1NNBGD","Windows PC","Intel Corporate"
="2019-02-14 19:08:30","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.22","04-B1-67-67-04-E6","BJAP03","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-14 19:15:31","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.22","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-14 19:17:00","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.22","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-14 19:17:16","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.22","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-14 19:23:32","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.38","9C-2E-A1-9E-43-13","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-02-15 07:53:29","接入","90-B9-31-1A-C2-65","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","90-B9-31-1A-C2-65","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 07:53:58","接入","90-B9-31-1A-C2-65","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","90-B9-31-1A-C2-65","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-15 07:54:39","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 07:57:21","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","48-43-7C-61-7A-F1","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-15 07:58:58","接入","38-89-2C-22-96-ED","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","38-89-2C-22-96-ED","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:02:53","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","38-53-9C-F1-1D-3C","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:03:31","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.42","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-02-15 08:04:40","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Xiaomi Communications Co Ltd"
="2019-02-15 08:06:36","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.42","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-02-15 08:07:10","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:07:24","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.44","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-02-15 08:07:34","接入","F4-31-C3-16-BE-D0","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","F4-31-C3-16-BE-D0","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:07:50","接入","14-BD-61-D5-AC-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","14-BD-61-D5-AC-F5","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:07:50","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.44","BC-9F-EF-D4-76-59","BJAP03","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-02-15 08:09:40","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.44","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-02-15 08:09:41","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.42","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-02-15 08:09:46","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.44","BC-9F-EF-D4-76-59","BJAP02","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-02-15 08:09:57","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.44","BC-9F-EF-D4-76-59","BJAP02","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-02-15 08:11:38","接入","74-70-FD-47-27-28","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","74-70-FD-47-27-28","BJAP01","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Intel Corporate"
="2019-02-15 08:12:13","接入","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","38-37-8B-49-B8-63","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-15 08:13:33","接入","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-02-15 08:13:52","接入","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.47","38-37-8B-49-B8-63","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_10_","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-15 08:15:00","接入","94-E9-6A-47-AF-AF","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","94-E9-6A-47-AF-AF","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:16:49","接入","D8-8F-76-9F-C6-1D","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","D8-8F-76-9F-C6-1D","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:16:52","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","00-CD-FE-36-41-0B","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:17:03","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.51","00-CD-FE-36-41-0B","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-6","苹果移动终端","Apple, Inc."
="2019-02-15 08:17:26","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:17:44","接入","D8-8F-76-9F-C6-1D","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.50","D8-8F-76-9F-C6-1D","BJAP03","Beijing","Brenntag-Guest","192","默认角色","xingboydeiPhone","苹果移动终端","Apple, Inc."
="2019-02-15 08:17:54","接入","E4-B3-18-1E-4A-D8","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","E4-B3-18-1E-4A-D8","BJAP01","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Intel Corporate"
="2019-02-15 08:17:59","接入","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","20-AB-37-66-88-19","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:18:07","接入","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-02-15 08:20:17","接入","D8-8F-76-9F-C6-1D","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.50","D8-8F-76-9F-C6-1D","BJAP03","Beijing","Brenntag-Guest","192","默认角色","xingboydeiPhone","苹果移动终端","Apple, Inc."
="2019-02-15 08:20:28","接入","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","D0-03-4B-A8-F3-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:20:30","接入","AC-92-32-7D-F1-C1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","AC-92-32-7D-F1-C1","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-15 08:20:40","接入","80-19-34-E0-5D-F8","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","80-19-34-E0-5D-F8","BJAP01","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Intel Corporate"
="2019-02-15 08:20:58","接入","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.52","20-AB-37-66-88-19","BJAP01","Beijing","Brenntag-Guest","192","默认角色","chenxueeiPhone2","苹果移动终端","Apple, Inc."
="2019-02-15 08:21:33","接入","64-5D-86-70-2B-28","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","64-5D-86-70-2B-28","BJAP01","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Intel Corporate"
="2019-02-15 08:24:21","接入","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","00-CD-FE-44-0B-F4","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:24:28","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","60-A3-7D-3F-DC-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:24:36","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.56","60-A3-7D-3F-DC-08","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-02-15 08:25:17","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:26:28","接入","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","AC-29-3A-C4-F8-29","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:26:52","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.44","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-15 08:27:02","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.44","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-02-15 08:27:31","接入","F4-31-C3-16-BE-D0","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.45","F4-31-C3-16-BE-D0","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-02-15 08:28:00","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.56","60-A3-7D-3F-DC-08","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-02-15 08:29:19","接入","D8-8F-76-9F-C6-1D","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","D8-8F-76-9F-C6-1D","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-02-15 08:30:03","接入","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.57","AC-29-3A-C4-F8-29","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone-3","苹果移动终端","Apple, Inc."
="2019-02-15 08:32:11","接入","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-02-15 08:33:04","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-41-A4-C0-A5-E3","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:33:35","接入","64-9A-BE-4B-1E-D8","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","64-9A-BE-4B-1E-D8","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-02-15 08:33:54","接入","00-CD-FE-39-D8-6B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","00-CD-FE-39-D8-6B","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
