时间,事件,用户名,用户组,用户类型,认证方式,IP地址,终端MAC,接入点,接入点分组,接入网络, 虚拟局域网,角色,计算机名,终端类型,网卡厂商
="2019-01-10 09:44:02","接入","48-43-7C-58-97-31","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.47","48-43-7C-58-97-31","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Lauras-iPhone","苹果移动终端","Apple, Inc."
="2019-01-10 09:44:29","接入","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK(个人)","-","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 09:46:50","接入","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK(个人)","-","20-AB-37-66-88-19","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-10 09:47:06","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B8-41-A4-C0-A5-E3","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-10 09:47:19","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","-","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Xiaomi Communications Co Ltd"
="2019-01-10 09:47:31","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.57","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 09:49:07","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B8-41-A4-C0-A5-E3","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 09:49:13","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.56","B8-41-A4-C0-A5-E3","BJAP01","Beijing","Brenntag-Guest","192","默认角色","wurongrdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-10 09:50:46","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.45","04-B1-67-67-04-E6","BJAP03","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 09:52:30","接入","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK(个人)","-","AC-29-3A-C4-F8-29","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-10 09:53:02","接入","94-65-9C-A2-1C-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","94-65-9C-A2-1C-A5","BJAP02","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Intel Corporate"
="2019-01-10 09:55:54","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.34","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-10 09:56:18","接入","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK(个人)","-","D0-03-4B-A8-F3-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-10 09:56:23","接入","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.51","B8-C1-11-08-32-BC","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-10 09:57:43","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.57","9C-2E-A1-9E-43-13","BJAP03","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 10:04:23","接入","90-F0-52-6E-71-87","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.52","90-F0-52-6E-71-87","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MEIZU-15-Plus","安卓移动终端","MEIZU Technology Co., Ltd."
="2019-01-10 10:04:24","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK(个人)","-","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-10 10:09:20","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.57","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 10:13:38","接入","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.51","B8-C1-11-08-32-BC","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-10 10:16:00","接入","94-FE-22-06-D4-48","/PSK认证组/","本地用户","WPA-PSK(个人)","-","94-FE-22-06-D4-48","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 10:16:35","接入","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","-","00-CD-FE-44-0B-F4","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 10:16:46","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.57","9C-2E-A1-9E-43-13","BJAP03","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 10:17:10","接入","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.44","00-CD-FE-44-0B-F4","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Eds-iPhone","苹果移动终端","Apple, Inc."
="2019-01-10 10:19:36","接入","90-F0-52-6E-71-87","/PSK认证组/","本地用户","WPA-PSK(个人)","-","90-F0-52-6E-71-87","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","MEIZU Technology Co., Ltd."
="2019-01-10 10:29:22","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.45","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 10:32:49","接入","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK(个人)","-","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 10:33:35","接入","90-2B-D2-E8-27-63","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.54","90-2B-D2-E8-27-63","BJAP01","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_20-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 10:36:40","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.57","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 10:44:35","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","-","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","其他","Apple, Inc."
="2019-01-10 10:44:46","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.40","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-10 10:45:43","接入","34-23-87-3A-76-75","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.108","34-23-87-3A-76-75","BJAP03","Beijing","Brenntag-User","1","默认角色","BACBJ1NBJQ","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-10 10:46:41","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.40","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-10 10:46:42","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.40","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-10 10:46:42","接入","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B8-41-A4-F1-48-A5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 10:46:42","接入","34-23-87-3A-76-75","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","34-23-87-3A-76-75","BJAP03","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-10 10:46:42","接入","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK(个人)","-","AC-29-3A-C4-F8-29","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 10:46:42","接入","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK(个人)","-","D0-03-4B-A8-F3-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 10:46:42","接入","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK(个人)","-","20-AB-37-66-88-19","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 10:46:43","接入","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B8-C1-11-08-32-BC","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 10:46:43","接入","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK(个人)","-","38-37-8B-49-B8-63","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 10:46:43","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK(个人)","-","BC-9F-EF-D4-76-59","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 10:46:44","接入","94-FE-22-06-D4-48","/PSK认证组/","本地用户","WPA-PSK(个人)","-","94-FE-22-06-D4-48","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 10:49:08","接入","90-F0-52-6E-71-87","/PSK认证组/","本地用户","WPA-PSK(个人)","-","90-F0-52-6E-71-87","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","MEIZU Technology Co., Ltd."
="2019-01-10 10:50:59","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.45","04-B1-67-67-04-E6","BJAP03","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 11:00:57","接入","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B8-C1-11-08-32-BC","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:03:50","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.45","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 11:10:17","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.57","9C-2E-A1-9E-43-13","BJAP03","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 11:11:17","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.34","48-43-7C-61-7A-F1","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-10 11:11:19","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B8-41-A4-C0-A5-E3","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:11:19","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK(个人)","-","60-A3-7D-3F-DC-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:11:19","接入","48-43-7C-58-97-31","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.47","48-43-7C-58-97-31","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Lauras-iPhone","苹果移动终端","Apple, Inc."
="2019-01-10 11:11:19","接入","94-E9-6A-47-AF-AF","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.46","94-E9-6A-47-AF-AF","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPair","苹果移动终端","Apple, Inc."
="2019-01-10 11:11:20","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.45","04-B1-67-67-04-E6","BJAP03","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 11:11:20","接入","90-2B-D2-E8-27-63","/PSK认证组/","本地用户","WPA-PSK(个人)","-","90-2B-D2-E8-27-63","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 11:11:21","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK(个人)","-","00-CD-FE-36-41-0B","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:11:25","接入","14-BD-61-D5-AC-F5","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.36","14-BD-61-D5-AC-F5","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone","苹果移动终端","Apple, Inc."
="2019-01-10 11:11:30","接入","z_edward","/For BrenntagAsia user/DC=Brenntag-asia,DC=local/COUNTRY/CHINA/Users - Beijing/","外部用户","Web认证","-","A4-12-32-01-87-E1","BJAP03","Beijing","Brenntag-AD-User","11","默认角色","-","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-10 11:11:49","接入","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.34","48-43-7C-61-7A-F1","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-10 11:14:19","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","-","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:14:20","接入","90-2B-D2-E8-27-63","/PSK认证组/","本地用户","WPA-PSK(个人)","-","90-2B-D2-E8-27-63","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 11:14:20","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.48","00-CD-FE-36-41-0B","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:14:20","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.45","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 11:14:20","接入","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B8-41-A4-F1-48-A5","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:14:21","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B8-41-A4-C0-A5-E3","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:14:21","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.41","60-A3-7D-3F-DC-08","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:14:21","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.57","9C-2E-A1-9E-43-13","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 11:14:21","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.39","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-10 11:14:21","接入","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.38","20-AB-37-66-88-19","BJAP01","Beijing","Brenntag-Guest","192","默认角色","chenxueeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-10 11:14:21","接入","48-43-7C-58-97-31","/PSK认证组/","本地用户","WPA-PSK(个人)","-","48-43-7C-58-97-31","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:14:21","接入","94-E9-6A-47-AF-AF","/PSK认证组/","本地用户","WPA-PSK(个人)","-","94-E9-6A-47-AF-AF","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:14:25","接入","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK(个人)","-","AC-29-3A-C4-F8-29","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:14:27","接入","34-23-87-3A-76-75","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","34-23-87-3A-76-75","BJAP01","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-10 11:14:27","接入","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK(个人)","-","D0-03-4B-A8-F3-F5","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:14:30","接入","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.37","38-37-8B-49-B8-63","BJAP02","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_10_","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 11:14:35","接入","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK(个人)","-","A4-12-32-01-87-E1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-10 11:15:37","接入","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK(个人)","-","00-CD-FE-36-41-0B","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:15:37","接入","48-43-7C-58-97-31","/PSK认证组/","本地用户","WPA-PSK(个人)","-","48-43-7C-58-97-31","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:15:38","接入","90-2B-D2-E8-27-63","/PSK认证组/","本地用户","WPA-PSK(个人)","-","90-2B-D2-E8-27-63","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 11:15:38","接入","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B8-41-A4-C0-A5-E3","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:15:38","接入","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.41","60-A3-7D-3F-DC-08","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:15:38","接入","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK(个人)","-","38-53-9C-F1-1D-3C","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:15:38","接入","94-E9-6A-47-AF-AF","/PSK认证组/","本地用户","WPA-PSK(个人)","-","94-E9-6A-47-AF-AF","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:15:39","接入","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK(个人)","-","D0-03-4B-A8-F3-F5","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:15:39","接入","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.45","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MiNote3-xiaomis","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 11:15:39","接入","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK(个人)","-","B8-41-A4-F1-48-A5","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:15:39","接入","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK(个人)","-","20-AB-37-66-88-19","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:15:41","接入","9C-2E-A1-9E-43-13","/PSK认证组/","本地用户","WPA-PSK(个人)","192.168.0.57","9C-2E-A1-9E-43-13","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MIX2S-Denisdexi","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-10 11:15:43","接入","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK(个人)","-","AC-29-3A-C4-F8-29","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:15:44","接入","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK(个人)","-","BC-9F-EF-D4-76-59","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 11:15:49","接入","z_edward","/For BrenntagAsia user/DC=Brenntag-asia,DC=local/COUNTRY/CHINA/Users - Beijing/","外部用户","Web认证","-","A4-12-32-01-87-E1","BJAP03","Beijing","Brenntag-AD-User","11","默认角色","-","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-10 11:15:50","接入","34-23-87-3A-76-75","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","34-23-87-3A-76-75","BJAP03","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
