时间,事件,用户名,用户组,用户类型,认证方式,IP地址,终端MAC,接入点,接入点分组,接入网络, 虚拟局域网,角色,计算机名,终端类型,网卡厂商
="2019-01-14 10:57:36","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.106","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 10:57:49","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-14 10:58:40","退出","5C-09-47-30-AB-AE","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.125","5C-09-47-30-AB-AE","BJAP03","Beijing","Brenntag-Guest","192","默认角色","yinantekiiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 10:59:36","退出","B4-8B-19-60-00-BD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.122","B4-8B-19-60-00-BD","BJAP03","Beijing","Brenntag-Guest","192","默认角色","WRicharkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 11:02:24","退出","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.120","B8-C1-11-08-32-BC","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-14 11:03:57","退出","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.120","B8-C1-11-08-32-BC","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-14 11:04:24","退出","B4-8B-19-60-00-BD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.122","B4-8B-19-60-00-BD","BJAP01","Beijing","Brenntag-Guest","192","默认角色","WRicharkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 11:05:32","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.106","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 11:07:20","退出","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-C1-11-08-32-BC","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-14 11:09:22","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.106","BC-9F-EF-D4-76-59","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-14 11:09:28","退出","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.99","20-AB-37-66-88-19","BJAP03","Beijing","Brenntag-Guest","192","默认角色","chenxueeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-14 11:13:43","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-14 11:15:55","退出","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.99","20-AB-37-66-88-19","BJAP01","Beijing","Brenntag-Guest","192","默认角色","chenxueeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-14 11:18:44","退出","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.120","B8-C1-11-08-32-BC","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-14 11:18:45","退出","C4-9D-ED-0E-4A-CD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.118","C4-9D-ED-0E-4A-CD","BJAP02","Beijing","Brenntag-Guest","192","默认角色","DESKTOP-C2U73K1","Windows PC","Microsoft Corporation"
="2019-01-14 11:19:02","退出","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.120","B8-C1-11-08-32-BC","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-14 11:21:49","退出","C4-9D-ED-0E-4A-CD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.118","C4-9D-ED-0E-4A-CD","BJAP01","Beijing","Brenntag-Guest","192","默认角色","DESKTOP-C2U73K1","Windows PC","Microsoft Corporation"
="2019-01-14 11:25:43","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","04-B1-67-67-04-E6","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-14 11:26:32","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-14 11:26:44","退出","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.99","20-AB-37-66-88-19","BJAP01","Beijing","Brenntag-Guest","192","默认角色","chenxueeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-14 11:33:04","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","04-B1-67-67-04-E6","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-14 11:45:46","退出","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.120","B8-C1-11-08-32-BC","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-14 11:46:39","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.102","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-14 11:47:34","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.102","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-14 11:48:20","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-14 11:49:15","退出","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.104","B8-41-A4-F1-48-A5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","CookietkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 11:49:35","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-14 11:49:59","退出","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.110","60-A3-7D-3F-DC-08","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-14 11:50:26","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","04-B1-67-67-04-E6","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-14 11:54:09","退出","A0-C5-89-E7-E4-E2","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.119","A0-C5-89-E7-E4-E2","BJAP01","Beijing","Brenntag-Guest","192","默认角色","99BNAMJOS","Windows PC","Intel Corporate"
="2019-01-14 11:54:19","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.106","BC-9F-EF-D4-76-59","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-14 11:54:20","退出","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.104","B8-41-A4-F1-48-A5","BJAP02","Beijing","Brenntag-Guest","192","默认角色","CookietkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 11:54:24","退出","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.101","38-37-8B-49-B8-63","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_10_","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-14 11:55:05","退出","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.110","60-A3-7D-3F-DC-08","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-14 11:55:35","退出","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.114","00-CD-FE-44-0B-F4","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Eds-iPhone","苹果移动终端","Apple, Inc."
="2019-01-14 11:56:01","退出","B4-8B-19-60-00-BD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.122","B4-8B-19-60-00-BD","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-14 11:56:02","退出","B4-8B-19-60-00-BD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.122","B4-8B-19-60-00-BD","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-14 11:56:08","退出","88-11-96-69-FD-DB","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.115","88-11-96-69-FD-DB","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Honor_9_Lite-1e","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-14 11:58:05","退出","90-F0-52-6E-71-87","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.126","90-F0-52-6E-71-87","BJAP03","Beijing","Brenntag-Guest","192","默认角色","MEIZU-15-Plus","安卓移动终端","MEIZU Technology Co., Ltd."
="2019-01-14 11:58:14","退出","90-F0-52-6E-71-87","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.126","90-F0-52-6E-71-87","BJAP02","Beijing","Brenntag-Guest","192","默认角色","MEIZU-15-Plus","安卓移动终端","MEIZU Technology Co., Ltd."
="2019-01-14 12:00:06","退出","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.101","38-37-8B-49-B8-63","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-14 12:00:12","退出","90-F0-52-6E-71-87","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.126","90-F0-52-6E-71-87","BJAP01","Beijing","Brenntag-Guest","192","默认角色","MEIZU-15-Plus","安卓移动终端","MEIZU Technology Co., Ltd."
="2019-01-14 12:01:06","退出","88-11-96-69-FD-DB","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","88-11-96-69-FD-DB","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-14 12:01:44","退出","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.110","60-A3-7D-3F-DC-08","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-14 12:02:00","退出","C4-9D-ED-0E-4A-CD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.118","C4-9D-ED-0E-4A-CD","BJAP02","Beijing","Brenntag-Guest","192","默认角色","DESKTOP-C2U73K1","Windows PC","Microsoft Corporation"
="2019-01-14 12:02:45","退出","B4-8B-19-60-00-BD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.122","B4-8B-19-60-00-BD","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-14 12:03:06","退出","90-F0-52-6E-71-87","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","90-F0-52-6E-71-87","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","MEIZU Technology Co., Ltd."
="2019-01-14 12:06:30","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-14 12:19:51","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.106","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-14 12:23:29","退出","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.98","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:24:02","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.106","BC-9F-EF-D4-76-59","BJAP02","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:24:07","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.106","BC-9F-EF-D4-76-59","BJAP03","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:29:25","退出","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.98","48-43-7C-61-7A-F1","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:32:49","退出","34-23-87-3A-76-75","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.79","34-23-87-3A-76-75","BJAP03","Beijing","Brenntag-User","1","默认角色","BACBJ1NBJQ","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-14 12:34:08","退出","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.110","60-A3-7D-3F-DC-08","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-14 12:35:26","退出","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.110","60-A3-7D-3F-DC-08","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-14 12:38:20","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.106","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:39:09","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","04-B1-67-67-04-E6","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-14 12:39:10","退出","90-2B-D2-E8-27-63","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.121","90-2B-D2-E8-27-63","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_20-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-14 12:40:09","退出","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.99","20-AB-37-66-88-19","BJAP03","Beijing","Brenntag-Guest","192","默认角色","chenxueeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-14 12:41:25","退出","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.99","20-AB-37-66-88-19","BJAP01","Beijing","Brenntag-Guest","192","默认角色","chenxueeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-14 12:41:28","退出","14-BD-61-D5-AC-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.100","14-BD-61-D5-AC-F5","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:43:21","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.102","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:44:02","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.106","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:44:50","退出","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.110","60-A3-7D-3F-DC-08","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-14 12:44:51","退出","94-FE-22-06-D4-48","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.103","94-FE-22-06-D4-48","BJAP03","Beijing","Brenntag-Guest","192","默认角色","android-415eff2","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-14 12:45:12","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.102","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:46:18","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.106","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-14 12:46:28","退出","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.99","20-AB-37-66-88-19","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-14 12:46:43","退出","14-BD-61-D5-AC-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.100","14-BD-61-D5-AC-F5","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:46:57","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.102","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:50:03","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.106","BC-9F-EF-D4-76-59","BJAP03","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:53:34","退出","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.98","48-43-7C-61-7A-F1","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:55:02","退出","B4-8B-19-60-00-BD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.122","B4-8B-19-60-00-BD","BJAP02","Beijing","Brenntag-Guest","192","默认角色","WRicharkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:55:31","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.106","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 12:56:35","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-14 13:02:33","退出","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.104","B8-41-A4-F1-48-A5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","CookietkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 13:03:17","退出","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.104","B8-41-A4-F1-48-A5","BJAP01","Beijing","Brenntag-Guest","192","默认角色","CookietkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 13:09:25","退出","14-BD-61-D5-AC-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.100","14-BD-61-D5-AC-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone","苹果移动终端","Apple, Inc."
="2019-01-14 13:09:25","退出","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.99","20-AB-37-66-88-19","BJAP01","Beijing","Brenntag-Guest","192","默认角色","chenxueeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-14 13:09:31","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-14 13:15:49","退出","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.99","20-AB-37-66-88-19","BJAP01","Beijing","Brenntag-Guest","192","默认角色","chenxueeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-14 13:31:12","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","04-B1-67-67-04-E6","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
="2019-01-14 13:32:46","退出","94-FE-22-06-D4-48","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.103","94-FE-22-06-D4-48","BJAP03","Beijing","Brenntag-Guest","192","默认角色","android-415eff2","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-14 13:36:54","退出","E4-B3-18-1E-4A-D8","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.95","E4-B3-18-1E-4A-D8","BJAP01","Beijing","Brenntag-User","1","默认角色","BACBJ1NBJWU","Windows PC","Intel Corporate"
="2019-01-14 13:41:09","退出","5C-09-47-30-AB-AE","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.125","5C-09-47-30-AB-AE","BJAP01","Beijing","Brenntag-Guest","192","默认角色","yinantekiiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 13:42:11","退出","34-23-87-3A-76-75","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","34-23-87-3A-76-75","BJAP03","Beijing","Brenntag-User","1","默认角色","-","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-14 13:43:43","退出","5C-09-47-30-AB-AE","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.125","5C-09-47-30-AB-AE","BJAP03","Beijing","Brenntag-Guest","192","默认角色","yinantekiiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 13:48:02","退出","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.124","B8-41-A4-C0-A5-E3","BJAP03","Beijing","Brenntag-Guest","192","默认角色","wurongrdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-14 13:50:23","退出","04-B1-67-67-04-E6","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.116","04-B1-67-67-04-E6","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","Xiaomi Communications Co Ltd"
